time,temperature,preciptation,humidity,windSpeed
2015-07-11 04:30:00,29.66,rain,0.65,4.66
2015-07-11 05:30:00,31.57,rain,0.59,2.78
2015-07-11 06:30:00,32.68,rain,0.52,3.54
2015-07-11 07:30:00,33.79,rain,0.48,3.27
2015-07-11 08:30:00,34.03,rain,0.45,4.33
2015-07-11 09:30:00,34.66,rain,0.41,3.84
2015-07-11 10:30:00,35.04,rain,0.42,4.63
2015-07-11 11:30:00,34.56,rain,0.45,3.52
2015-07-11 12:30:00,33.93,rain,0.46,2.95
2015-07-11 13:30:00,31.23,rain,0.54,3.24
2015-07-11 14:30:00,30.36,rain,0.57,4.27
2015-07-11 15:30:00,27.68,rain,0.74,3.82
2015-07-11 16:30:00,27.68,rain,0.72,3.83
2015-07-11 17:30:00,27.68,rain,0.72,3.53
2015-07-11 18:30:00,27.68,rain,0.71,3.49
2015-07-11 19:30:00,28.89,rain,0.63,6.26
2015-07-11 20:30:00,28.89,rain,0.63,5.81
2015-07-11 21:30:00,26.23,rain,0.72,5.41
2015-07-11 22:30:00,25.6,rain,0.74,4.72
2015-07-11 23:30:00,25.36,rain,0.76,4.48
2015-07-12 00:30:00,25.6,rain,0.74,3.67
2015-07-12 01:30:00,25.6,rain,0.74,3.01
2015-07-12 02:30:00,26.71,rain,0.74,3.28
2015-07-12 03:30:00,28.31,rain,0.66,3.62
2015-07-12 04:30:00,30.04,rain,0.64,2.21
2015-07-12 05:30:00,31.23,rain,0.58,2.41
2015-07-12 06:30:00,33.31,rain,0.46,3.94
2015-07-12 07:30:00,35.29,rain,0.41,3.52
2015-07-12 08:30:00,35.29,rain,0.41,2.54
2015-07-12 09:30:00,35.6,rain,0.4,3.08
2015-07-12 10:30:00,35.6,rain,0.44,4.01
2015-07-12 11:30:00,34.88,rain,0.46,2.06
2015-07-12 12:30:00,34.39,rain,0.48,2.13
2015-07-12 13:30:00,32.48,rain,0.55,3.33
2015-07-12 14:30:00,31.61,rain,0.56,3.73
2015-07-12 15:30:00,30.5,rain,0.59,3.24
2015-07-12 16:30:00,29.88,rain,0.62,2.87
2015-07-12 17:30:00,29.56,rain,0.63,2.52
2015-07-12 18:30:00,28.45,rain,0.68,3.05
2015-07-12 19:30:00,27.82,rain,0.72,2.99
2015-07-12 20:30:00,27.82,rain,0.69,3.1
2015-07-12 21:30:00,26.71,rain,0.76,2.75
2015-07-12 22:30:00,26.23,rain,0.78,2.26
2015-07-12 23:30:00,26.23,rain,0.78,2
2015-07-13 00:30:00,25.6,rain,0.8,1.52
2015-07-13 01:30:00,26.08,rain,0.77,3.31
2015-07-13 02:30:00,27.19,rain,0.75,3.86
2015-07-13 03:30:00,28.79,rain,0.69,2.82
2015-07-13 04:30:00,30.77,rain,0.6,2.28
2015-07-13 05:30:00,31.57,rain,0.56,3.01
2015-07-13 06:30:00,32.68,rain,0.49,2.64
2015-07-13 07:30:00,34.42,rain,0.46,3.23
2015-07-13 08:30:00,35.29,rain,0.46,3.61
2015-07-13 09:30:00,36.23,rain,0.44,2.73
2015-07-13 10:30:00,35.99,rain,0.43,3.85
2015-07-13 11:30:00,35.99,rain,0.43,3.7
2015-07-13 12:30:00,33.91,rain,0.48,3.09
2015-07-13 13:30:00,33.11,rain,0.52,3.88
2015-07-13 14:30:00,32.24,rain,0.56,3.65
2015-07-13 15:30:00,30.5,rain,0.61,2.39
2015-07-13 16:30:00,29.88,rain,0.61,3.54
2015-07-13 17:30:00,29.08,rain,0.68,3.45
2015-07-13 18:30:00,28.45,rain,0.68,2.32
2015-07-13 19:30:00,28.45,rain,0.68,2.87
2015-07-13 20:30:00,27.82,rain,0.69,3.53
2015-07-13 21:30:00,26.71,rain,0.77,3.31
2015-07-13 22:30:00,26.71,rain,0.75,3.01
2015-07-13 23:30:00,26.71,rain,0.75,2.94
2015-07-14 00:30:00,26.08,rain,0.82,3.09
2015-07-14 01:30:00,26.08,rain,0.8,3.67
2015-07-14 02:30:00,27.68,rain,0.74,3.33
2015-07-14 03:30:00,28.79,rain,0.68,3.19
2015-07-14 04:30:00,30.29,rain,0.63,3.53
2015-07-14 05:30:00,32.19,rain,0.54,2.87
2015-07-14 06:30:00,33.93,rain,0.46,2.06
2015-07-14 07:30:00,35.04,rain,0.46,2.84
2015-07-14 08:30:00,36.08,rain,0.44,4.1
2015-07-14 09:30:00,36.23,rain,0.46,3.09
2015-07-14 10:30:00,36.23,rain,0.46,2.11
2015-07-14 11:30:00,34.39,rain,0.51,3.52
2015-07-14 12:30:00,33.59,rain,0.51,2.72
2015-07-14 13:30:00,32.34,rain,0.56,0.69
2015-07-14 14:30:00,30.99,rain,0.58,2.73
2015-07-14 15:30:00,30.5,rain,0.63,3.55
2015-07-14 16:30:00,29.88,rain,0.66,4.01
2015-07-14 17:30:00,29.08,rain,0.71,2.69
2015-07-14 18:30:00,28.45,rain,0.68,2.17
2015-07-14 19:30:00,31.11,rain,0.55,4.47
2015-07-14 20:30:00,27.82,rain,0.69,2.39
2015-07-14 21:30:00,27.34,rain,0.7,2.57
2015-07-14 22:30:00,26.71,rain,0.75,1.5
2015-07-14 23:30:00,26.71,rain,0.75,1.77
2015-07-15 00:30:00,26.4,rain,0.75,4.22
2015-07-15 01:30:00,26.71,rain,0.75,3.71
2015-07-15 02:30:00,27.19,rain,0.75,2.27
2015-07-15 03:30:00,29.42,rain,0.66,3.57
2015-07-15 04:30:00,30.36,rain,0.61,4.98
2015-07-15 05:30:00,31.23,rain,0.58,3.66
2015-07-15 06:30:00,31.86,rain,0.57,2.66
2015-07-15 07:30:00,32.34,rain,0.55,3.31
2015-07-15 08:30:00,31.86,rain,0.57,3.71
2015-07-15 09:30:00,32.97,rain,0.51,3.83
2015-07-15 10:30:00,32.48,rain,0.55,3.4
2015-07-15 11:30:00,31.86,rain,0.58,4.1
2015-07-15 12:30:00,30.99,rain,0.58,3.81
2015-07-15 13:30:00,29.39,rain,0.64,4.77
2015-07-15 14:30:00,28.45,rain,0.66,3.01
2015-07-15 15:30:00,27.97,rain,0.69,3.62
2015-07-15 16:30:00,27.34,rain,0.68,3.53
2015-07-15 17:30:00,27.34,rain,0.7,3.07
2015-07-15 18:30:00,27.34,rain,0.7,3.55
2015-07-15 19:30:00,26.71,rain,0.72,3.55
2015-07-15 20:30:00,26.71,rain,0.72,3.76
2015-07-15 21:30:00,26.23,rain,0.75,3.56
2015-07-15 22:30:00,26.23,rain,0.75,4.47
2015-07-15 23:30:00,25.6,rain,0.77,2.87
2015-07-16 00:30:00,26.08,rain,0.77,4.13
2015-07-16 01:30:00,26.08,rain,0.77,3.5
2015-07-16 02:30:00,27.19,rain,0.75,3.4
2015-07-16 03:30:00,28.45,rain,0.7,3.09
2015-07-16 04:30:00,30.6,rain,0.6,3.97
2015-07-16 05:30:00,32.19,rain,0.54,3.66
2015-07-16 06:30:00,33.69,rain,0.48,3.89
2015-07-16 07:30:00,35.04,rain,0.45,3.12
2015-07-16 08:30:00,35.29,rain,0.44,4.32
2015-07-16 09:30:00,35.6,rain,0.42,4.96
2015-07-16 10:30:00,35.36,rain,0.46,3.8
2015-07-16 11:30:00,34.56,rain,0.49,2.84
2015-07-16 12:30:00,32.24,rain,0.59,4.68
2015-07-16 13:30:00,31.13,rain,0.66,2.35
2015-07-16 14:30:00,30.99,rain,0.57,2.53
2015-07-16 15:30:00,29.88,rain,0.59,3.46
2015-07-16 16:30:00,29.56,rain,0.64,2.97
2015-07-16 17:30:00,28.45,rain,0.68,2.44
2015-07-16 18:30:00,27.82,rain,0.72,4
2015-07-16 19:30:00,27.82,rain,0.74,4.2
2015-07-16 20:30:00,27.34,rain,0.74,3.97
2015-07-16 21:30:00,27.34,rain,0.72,3.66
2015-07-16 22:30:00,26.71,rain,0.75,3.17
2015-07-16 23:30:00,26.71,rain,0.75,5.04
2015-07-17 00:30:00,26.71,rain,0.75,3.46
2015-07-17 01:30:00,26.71,rain,0.75,3.94
2015-07-17 02:30:00,27.19,rain,0.72,4.02
2015-07-17 03:30:00,28.79,rain,0.66,4.69
2015-07-17 04:30:00,30.29,rain,0.61,5.18
2015-07-17 05:30:00,31.08,rain,0.56,4.44
2015-07-17 06:30:00,32.82,rain,0.49,4.94
2015-07-17 07:30:00,33.93,rain,0.46,5.66
2015-07-17 08:30:00,37.22,rain,0.37,4.92
2015-07-17 09:30:00,34.08,rain,0.47,5.82
2015-07-17 10:30:00,33.11,rain,0.52,5.08
2015-07-17 11:30:00,31.76,rain,0.56,3.2
2015-07-17 12:30:00,31.27,rain,0.56,2.97
2015-07-17 13:30:00,29.08,rain,0.62,4.13
2015-07-17 14:30:00,27.97,rain,0.66,4.22
2015-07-17 15:30:00,27.66,rain,0.66,4.33
2015-07-17 16:30:00,27.34,rain,0.7,4.33
2015-07-17 17:30:00,27.34,rain,0.7,4.1
2015-07-17 18:30:00,27.34,rain,0.68,4.05
2015-07-17 19:30:00,26.71,rain,0.7,3.39
2015-07-17 20:30:00,26.71,rain,0.7,3.76
2015-07-17 21:30:00,26.23,rain,0.72,3.79
2015-07-17 22:30:00,25.6,rain,0.75,4.67
2015-07-17 23:30:00,25.6,rain,0.72,3.45
2015-07-18 00:30:00,25.36,rain,0.76,3.1
2015-07-18 01:30:00,25.36,rain,0.76,4.1
2015-07-18 02:30:00,26.23,rain,0.75,3.1
2015-07-18 03:30:00,28.45,rain,0.68,3.76
2015-07-18 04:30:00,29.88,rain,0.6,4.48
2015-07-18 05:30:00,31.71,rain,0.52,5.12
2015-07-18 06:30:00,32.68,rain,0.5,5.82
2015-07-18 07:30:00,33.79,rain,0.45,6.48
2015-07-18 08:30:00,33.93,rain,0.46,4.88
2015-07-18 09:30:00,34.08,rain,0.48,6.28
2015-07-18 10:30:00,32.97,rain,0.49,5.93
2015-07-18 11:30:00,31.86,rain,0.53,6.24
2015-07-18 12:30:00,30.99,rain,0.57,4.9
2015-07-18 13:30:00,29.88,rain,0.63,3.21
2015-07-18 14:30:00,29.08,rain,0.66,4.13
2015-07-18 15:30:00,28.21,rain,0.65,3.94
2015-07-18 16:30:00,27.34,rain,0.74,3.24
2015-07-18 17:30:00,28.89,rain,0.63,4.92
2015-07-18 18:30:00,26.71,rain,0.76,2.79
2015-07-18 19:30:00,28.89,rain,0.63,4.02
2015-07-18 20:30:00,27.78,rain,0.67,4.02
2015-07-18 21:30:00,25.6,rain,0.8,4.72
2015-07-18 22:30:00,27.78,rain,0.67,4.92
2015-07-18 23:30:00,27.78,rain,0.67,4.92
2015-07-19 00:30:00,25.6,rain,0.78,2.89
2015-07-19 01:30:00,25.6,rain,0.77,3.17
2015-07-19 02:30:00,26.23,rain,0.75,1.87
2015-07-19 03:30:00,27.19,rain,0.73,3.05
2015-07-19 04:30:00,28.79,rain,0.68,4.35
2015-07-19 05:30:00,30.29,rain,0.62,4.03
2015-07-19 06:30:00,31.71,rain,0.49,5.68
2015-07-19 07:30:00,32.97,rain,0.49,5.68
2015-07-19 08:30:00,30.31,rain,0.63,4.71
2015-07-19 09:30:00,30.93,rain,0.61,8.17
2015-07-19 10:30:00,35,rain,0.45,12.52
2015-07-19 11:30:00,32.22,rain,0.45,11.18
2015-07-19 12:30:00,28.55,rain,0.54,5.27
2015-07-19 13:30:00,30,rain,0.51,8.05
2015-07-19 14:30:00,26.86,rain,0.63,4.07
2015-07-19 15:30:00,25.92,rain,0.65,3.67
2015-07-19 16:30:00,22.78,rain,0.79,3.13
2015-07-19 17:30:00,25.6,rain,0.68,3.33
2015-07-19 18:30:00,25.36,rain,0.66,4.27
2015-07-19 19:30:00,27.78,rain,0.55,2.68
2015-07-19 20:30:00,25.36,rain,0.66,2.15
2015-07-19 21:30:00,25.36,rain,0.65,2.23
2015-07-19 22:30:00,25.04,rain,0.66,1.33
2015-07-19 23:30:00,25.04,rain,0.66,1.67
2015-07-20 00:30:00,24.42,rain,0.75,1.99
2015-07-20 01:30:00,25.04,rain,0.74,2.17
2015-07-20 02:30:00,25.6,rain,0.76,2.03
2015-07-20 03:30:00,28.45,rain,0.68,2.01
2015-07-20 04:30:00,29.56,rain,0.64,3.12
2015-07-20 05:30:00,33.89,rain,0.47,4.02
2015-07-20 06:30:00,32.34,rain,0.53,3.45
2015-07-20 07:30:00,34.42,rain,0.45,4.77
2015-07-20 08:30:00,35.04,rain,0.45,4.98
2015-07-20 09:30:00,34.39,rain,0.44,3.8
2015-07-20 10:30:00,34.39,rain,0.46,3.76
2015-07-20 11:30:00,33.59,rain,0.5,4.27
2015-07-20 12:30:00,31.61,rain,0.56,3.39
2015-07-20 13:30:00,29.39,rain,0.67,4.05
2015-07-20 14:30:00,29.56,rain,0.66,3.66
2015-07-20 15:30:00,28.45,rain,0.7,3.31
2015-07-20 16:30:00,27.82,rain,0.75,5.45
2015-07-20 17:30:00,27.34,rain,0.75,4.51
2015-07-20 18:30:00,26.71,rain,0.77,2.75
2015-07-20 19:30:00,26.71,rain,0.77,2.57
2015-07-20 20:30:00,26.71,rain,0.77,3.28
2015-07-20 21:30:00,26.71,rain,0.79,1.6
2015-07-20 22:30:00,27.78,rain,0.67,3.58
2015-07-20 23:30:00,26.08,rain,0.77,2.03
2015-07-21 00:30:00,25.6,rain,0.8,3.72
2015-07-21 01:30:00,26.71,rain,0.75,4.26
2015-07-21 02:30:00,27.19,rain,0.73,2.87
2015-07-21 03:30:00,28.31,rain,0.69,4.1
2015-07-21 04:30:00,30.29,rain,0.61,3.1
2015-07-21 05:30:00,31.08,rain,0.59,3.31
2015-07-21 06:30:00,32.34,rain,0.55,2.75
2015-07-21 07:30:00,32.97,rain,0.53,4.44
2015-07-21 08:30:00,34.08,rain,0.49,3.76
2015-07-21 09:30:00,33.91,rain,0.51,3.89
2015-07-21 10:30:00,33.91,rain,0.51,4.14
2015-07-21 11:30:00,34.53,rain,0.49,4.94
2015-07-21 12:30:00,29.56,rain,0.68,5.67
2015-07-21 13:30:00,28.31,rain,0.72,4.32
2015-07-21 14:30:00,27.78,rain,0.74,4.02
2015-07-21 15:30:00,26.33,rain,0.82,4.15
2015-07-21 16:30:00,27.78,rain,0.79,3.58
2015-07-21 17:30:00,27.78,rain,0.79,2.68
2015-07-21 18:30:00,25.77,rain,0.8,2.74
2015-07-21 19:30:00,27.78,rain,0.74,1.34
2015-07-21 20:30:00,26.08,rain,0.81,3.13
2015-07-21 21:30:00,26.08,rain,0.76,2.84
2015-07-21 22:30:00,27.78,rain,0.74,2.24
2015-07-21 23:30:00,27.22,rain,0.77,2.24
2015-07-22 00:30:00,25.29,rain,0.81,3.31
2015-07-22 01:30:00,27.22,rain,0.69,3.58
2015-07-22 02:30:00,28.89,rain,0.67,5.81
2015-07-22 03:30:00,29.42,rain,0.66,4.45
2015-07-22 04:30:00,30.29,rain,0.61,3.46
2015-07-22 05:30:00,31.57,rain,0.56,4.17
2015-07-22 06:30:00,32.19,rain,0.54,3.8
2015-07-22 07:30:00,32.82,rain,0.53,3.98
2015-07-22 08:30:00,37.22,rain,0.37,4.92
2015-07-22 09:30:00,34.08,rain,0.49,3.54
2015-07-22 10:30:00,37.78,rain,0.38,6.26
2015-07-22 11:30:00,31.86,rain,0.55,4.47
2015-07-22 12:30:00,30.5,rain,0.59,5.25
2015-07-22 13:30:00,29.39,rain,0.64,5.02
2015-07-22 14:30:00,29.08,rain,0.65,3.89
2015-07-22 15:30:00,27.97,rain,0.7,4.61
2015-07-22 16:30:00,27.34,rain,0.72,4.35
2015-07-22 17:30:00,26.86,rain,0.76,2.84
2015-07-22 18:30:00,26.71,rain,0.72,2.5
2015-07-22 19:30:00,22.78,rain,0.97,2.68
2015-07-22 20:30:00,26.23,rain,0.76,2.33
2015-07-22 21:30:00,25.6,rain,0.78,4.07
2015-07-22 22:30:00,25.6,rain,0.8,3.07
2015-07-22 23:30:00,22.78,rain,0.97,4.92
2015-07-23 00:30:00,25.29,rain,0.81,3.25
2015-07-23 01:30:00,25.29,rain,0.81,2.79
2015-07-23 02:30:00,25.6,rain,0.83,3.31
2015-07-23 03:30:00,28.31,rain,0.66,2.87
2015-07-23 04:30:00,30.29,rain,0.59,3.1
2015-07-23 05:30:00,31.71,rain,0.51,3.16
2015-07-23 06:30:00,32.34,rain,0.53,3.42
2015-07-23 07:30:00,33.45,rain,0.47,3.84
2015-07-23 08:30:00,34.08,rain,0.48,3.12
2015-07-23 09:30:00,34.88,rain,0.44,3.37
2015-07-23 10:30:00,34.88,rain,0.44,3.96
2015-07-23 11:30:00,33.45,rain,0.49,4.09
2015-07-23 12:30:00,30.6,rain,0.6,5.45
2015-07-23 13:30:00,27.05,rain,0.79,4.96
2015-07-23 14:30:00,26.74,rain,0.81,5.53
2015-07-23 15:30:00,25.63,rain,0.87,5.87
2015-07-23 16:30:00,25,rain,0.9,4.26
2015-07-23 17:30:00,25.14,rain,0.85,4.02
2015-07-24 18:30:00,27.34,rain,0.79,2.16
2015-07-24 19:30:00,27.34,rain,0.79,1.86
2015-07-24 20:30:00,27.34,rain,0.82,2.01
2015-07-24 21:30:00,26.08,rain,0.74,3.17
2015-07-24 22:30:00,26.08,rain,0.74,3.94
2015-07-24 23:30:00,25.29,rain,0.78,3.39
2015-07-25 00:30:00,25.29,rain,0.76,4.64
2015-07-25 01:30:00,25.6,rain,0.75,3.94
2015-07-25 02:30:00,27.19,rain,0.68,4.66
2015-07-25 03:30:00,28.31,rain,0.68,4.44
2015-07-25 04:30:00,30.29,rain,0.61,6.06
2015-07-25 05:30:00,31.08,rain,0.56,4.66
2015-07-25 06:30:00,32.97,rain,0.53,3.29
2015-07-25 07:30:00,33.45,rain,0.49,5.15
2015-07-25 08:30:00,34.56,rain,0.46,3.19
2015-07-25 09:30:00,35.99,rain,0.4,3.72
2015-07-25 10:30:00,35.5,rain,0.41,4.47
2015-07-25 11:30:00,33.91,rain,0.48,5.51
2015-07-25 12:30:00,31.76,rain,0.59,4.85
2015-07-25 13:30:00,28.93,rain,0.65,3.89
2015-07-25 14:30:00,26.71,rain,0.77,5.19
2015-07-25 15:30:00,25.6,rain,0.81,4.47
2015-07-25 16:30:00,25.6,rain,0.81,4.23
2015-07-25 17:30:00,26.23,rain,0.77,3.02
2015-07-25 18:30:00,26.23,rain,0.77,2.5
2015-07-25 19:30:00,25.6,rain,0.77,3.88
2015-07-25 20:30:00,25.6,rain,0.74,2.88
2015-07-25 21:30:00,25.6,rain,0.74,3.76
2015-07-25 22:30:00,25.6,rain,0.74,2.91
2015-07-25 23:30:00,25.6,rain,0.74,2.62
2015-07-26 00:30:00,25.29,rain,0.76,2.39
2015-07-26 01:30:00,25.29,rain,0.78,2.72
2015-07-26 02:30:00,26.57,rain,0.75,2.84
2015-07-26 03:30:00,28.79,rain,0.63,3.59
2015-07-26 04:30:00,30.29,rain,0.61,2.53
2015-07-26 05:30:00,31.71,rain,0.54,3.92
2015-07-26 06:30:00,32.19,rain,0.54,4.22
2015-07-26 07:30:00,33.93,rain,0.49,4.32
2015-07-26 08:30:00,35.04,rain,0.45,4.77
2015-07-26 09:30:00,35.04,rain,0.45,4.05
2015-07-26 10:30:00,35.36,rain,0.43,4.44
2015-07-26 11:30:00,35.04,rain,0.45,4.41
2015-07-26 12:30:00,30.29,rain,0.59,7.13
2015-07-26 13:30:00,30.04,rain,0.62,5.06
2015-07-26 14:30:00,29.08,rain,0.64,4.35
2015-07-26 15:30:00,26.26,rain,0.78,3.22
2015-07-26 16:30:00,26.26,rain,0.8,2.89
2015-07-26 17:30:00,25.77,rain,0.8,3.6
2015-07-26 18:30:00,25.14,rain,0.85,3.07
2015-07-26 19:30:00,25.14,rain,0.85,2.53
2015-07-26 20:30:00,26.11,rain,0.82,2.24
2015-07-26 21:30:00,25.29,rain,0.81,1.56
2015-07-26 22:30:00,25.29,rain,0.81,2.35
2015-07-26 23:30:00,25.29,rain,0.81,2.68
2015-07-27 00:30:00,25.29,rain,0.78,2.59
2015-07-27 01:30:00,25.29,rain,0.81,2.78
2015-07-27 02:30:00,26.57,rain,0.72,3.18
2015-07-27 03:30:00,28.16,rain,0.66,3.31
2015-07-27 04:30:00,30.14,rain,0.62,3.23
2015-07-27 05:30:00,31.57,rain,0.56,4.65
2015-07-27 06:30:00,33.31,rain,0.49,4.49
2015-07-27 07:30:00,35.04,rain,0.45,3.38
2015-07-27 08:30:00,35.6,rain,0.44,3.23
2015-07-27 09:30:00,34.88,rain,0.46,2.43
2015-07-27 10:30:00,35.5,rain,0.46,4.83
2015-07-27 11:30:00,34.39,rain,0.49,5.08
2015-07-27 12:30:00,33.11,rain,0.53,4.76
2015-07-27 13:30:00,30.5,rain,0.61,3.31
2015-07-27 14:30:00,29.08,rain,0.66,3.28
2015-07-27 15:30:00,29.08,rain,0.62,3.5
2015-07-27 16:30:00,28.45,rain,0.64,3.72
2015-07-27 17:30:00,27.82,rain,0.65,2.41
2015-07-27 18:30:00,27.34,rain,0.7,2.26
2015-07-27 19:30:00,27.34,rain,0.68,2.36
2015-07-27 20:30:00,26.86,rain,0.71,1.86
2015-07-27 21:30:00,26.47,rain,0.7,2.62
2015-07-27 22:30:00,26.23,rain,0.73,2.17
2015-07-27 23:30:00,25.6,rain,0.76,1.65
2015-07-28 00:30:00,25.6,rain,0.75,2.12
2015-07-28 01:30:00,25.6,rain,0.75,2.87
2015-07-28 02:30:00,26.71,rain,0.72,3.18
2015-07-28 03:30:00,27.34,rain,0.72,1.98
2015-07-28 04:30:00,29.42,rain,0.62,2.96
2015-07-28 05:30:00,31.08,rain,0.56,2.88
2015-07-28 06:30:00,33.31,rain,0.49,2.79
2015-07-28 07:30:00,34.42,rain,0.46,2.73
2015-07-28 08:30:00,35.04,rain,0.44,3.38
2015-07-28 09:30:00,35.6,rain,0.4,2.84
2015-07-28 10:30:00,35.36,rain,0.43,3.65
2015-07-28 11:30:00,34.56,rain,0.46,3.57
2015-07-28 12:30:00,34.39,rain,0.44,4.61
2015-07-28 13:30:00,33.11,rain,0.48,3.6
2015-07-28 14:30:00,30.99,rain,0.53,4.03
2015-07-28 15:30:00,27.68,rain,0.7,3.13
2015-07-28 16:30:00,27.68,rain,0.7,3.5
2015-07-28 17:30:00,27.19,rain,0.72,2.97
2015-07-28 18:30:00,26.08,rain,0.74,1.37
2015-07-28 19:30:00,26.08,rain,0.77,2.58
2015-07-28 20:30:00,26.08,rain,0.77,1.78
2015-07-28 21:30:00,25.77,rain,0.81,1.86
2015-07-28 22:30:00,23.89,rain,0.9,3.13
2015-07-28 23:30:00,27.22,rain,0.74,0.89
2015-07-29 00:30:00,25.29,rain,0.83,1.82
2015-07-29 01:30:00,25.6,rain,0.83,2.72
2015-07-29 02:30:00,26.57,rain,0.78,3.53
2015-07-29 03:30:00,28.16,rain,0.72,2.84
2015-07-29 04:30:00,30.14,rain,0.61,2.79
2015-07-29 05:30:00,31.08,rain,0.56,0.9
2015-07-29 06:30:00,33.93,rain,0.46,2.75
2015-07-29 07:30:00,35.29,rain,0.41,2.72
2015-07-29 08:30:00,35.6,rain,0.39,2.81
2015-07-29 09:30:00,36.23,rain,0.37,2.75
2015-07-29 10:30:00,36.61,rain,0.37,5.24
2015-07-29 11:30:00,35.5,rain,0.39,3.18
2015-07-29 12:30:00,33.59,rain,0.48,5.4
2015-07-29 13:30:00,30.99,rain,0.59,4.81
2015-07-29 14:30:00,30.36,rain,0.63,4.36
2015-07-29 15:30:00,29.56,rain,0.69,4.67
2015-07-29 16:30:00,28.31,rain,0.77,4.14
2015-07-29 17:30:00,27.82,rain,0.77,3.54
2015-07-29 18:30:00,26.71,rain,0.82,3.25
2015-07-29 19:30:00,26.71,rain,0.82,2.83
2015-07-29 20:30:00,26.71,rain,0.77,2.47
2015-07-29 21:30:00,26.08,rain,0.8,1.77
2015-07-29 22:30:00,25.6,rain,0.8,2.23
2015-07-29 23:30:00,25.6,rain,0.8,3.05
2015-07-30 00:30:00,25.29,rain,0.81,2.36
2015-07-30 01:30:00,25.77,rain,0.76,3.02
2015-07-30 02:30:00,27.05,rain,0.73,3.39
2015-07-30 03:30:00,28.16,rain,0.68,3.21
2015-07-30 04:30:00,30.14,rain,0.6,1.95
2015-07-30 05:30:00,31.57,rain,0.54,2.79
2015-07-30 06:30:00,32.82,rain,0.49,2.14
2015-07-30 07:30:00,35.04,rain,0.42,2.96
2015-07-30 08:30:00,35.6,rain,0.41,2.4
2015-07-30 09:30:00,36.23,rain,0.4,4.51
2015-07-30 10:30:00,36.23,rain,0.38,1.49
2015-07-30 11:30:00,34.88,rain,0.44,2.27
2015-07-30 12:30:00,33.11,rain,0.47,3.09
2015-07-30 13:30:00,32.24,rain,0.51,3.14
2015-07-30 14:30:00,30.36,rain,0.57,4.83
2015-07-30 15:30:00,28.45,rain,0.74,3.46
2015-07-30 16:30:00,28.45,rain,0.74,3.6
2015-07-30 17:30:00,27.82,rain,0.74,2.84
2015-07-30 18:30:00,26.71,rain,0.79,2.78
2015-07-30 19:30:00,28.89,rain,0.7,2.24
2015-07-30 20:30:00,26.71,rain,0.79,2.16
2015-07-30 21:30:00,26.08,rain,0.75,2.87
2015-07-30 22:30:00,26.08,rain,0.75,3.18
2015-07-30 23:30:00,25.6,rain,0.75,2.84
2015-07-31 00:30:00,25.29,rain,0.78,2.16
2015-07-31 01:30:00,25.77,rain,0.78,1.91
2015-07-31 02:30:00,26.57,rain,0.75,2.15
2015-07-31 03:30:00,28.79,rain,0.66,3.67
2015-07-31 04:30:00,30.29,rain,0.59,1.21
2015-07-31 05:30:00,32.19,rain,0.52,2.27
2015-07-31 06:30:00,33.93,rain,0.45,1.4
2015-07-31 07:30:00,35.29,rain,0.43,2.84
2015-07-31 08:30:00,35.6,rain,0.41,1.87
2015-07-31 09:30:00,36.71,rain,0.38,2.51
2015-07-31 10:30:00,36.86,rain,0.39,3.39
2015-07-31 11:30:00,35.99,rain,0.42,3.89
2015-07-31 12:30:00,33.91,rain,0.48,2.2
2015-07-31 13:30:00,30.36,rain,0.64,3.97
2015-07-31 14:30:00,30.04,rain,0.65,4.14
2015-07-31 15:30:00,28.93,rain,0.69,4.4
2015-07-31 16:30:00,27.82,rain,0.71,3.91
2015-07-31 17:30:00,27.82,rain,0.71,2.9
2015-07-31 18:30:00,27.19,rain,0.74,2.7
2015-07-31 19:30:00,27.19,rain,0.74,2.06
2015-07-31 20:30:00,26.71,rain,0.79,1.87
2015-07-31 21:30:00,26.08,rain,0.8,4.02
2015-07-31 22:30:00,26.08,rain,0.81,1.85
2015-07-31 23:30:00,25.6,rain,0.81,2.12
2015-08-01 00:30:00,25.6,rain,0.83,1.69
2015-08-01 01:30:00,27.22,rain,0.74,2.55
2015-08-01 02:30:00,27.19,rain,0.75,2.62
2015-08-01 03:30:00,28.93,rain,0.63,2.74
2015-08-01 04:30:00,30.04,rain,0.59,2.62
2015-08-01 05:30:00,32.19,rain,0.52,2.59
2015-08-01 06:30:00,32.82,rain,0.5,2.52
2015-08-01 07:30:00,34.42,rain,0.46,2.42
2015-08-01 08:30:00,35.04,rain,0.43,2.79
2015-08-01 09:30:00,35.04,rain,0.44,2.32
2015-08-01 10:30:00,35.04,rain,0.44,2.52
2015-08-01 11:30:00,34.42,rain,0.46,3.65
2015-08-01 12:30:00,32.34,rain,0.53,1.31
2015-08-01 13:30:00,31.23,rain,0.56,1.94
2015-08-01 14:30:00,30.6,rain,0.62,2.49
2015-08-01 15:30:00,29.88,rain,0.6,2.23
2015-08-01 16:30:00,29.39,rain,0.63,3.46
2015-08-01 17:30:00,28.45,rain,0.68,3.01
2015-08-01 18:30:00,27.34,rain,0.75,3.29
2015-08-01 19:30:00,27.34,rain,0.75,1.82
2015-08-01 20:30:00,26.71,rain,0.79,2.58
2015-08-01 21:30:00,26.23,rain,0.8,1.36
2015-08-01 22:30:00,26.23,rain,0.82,1.24
